id,occasion,city,act,genre,budget
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Ensemble (e.g. duo or trio),Rock 'n Roll,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Solo,Rock 'n Roll,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Band,Rock 'n Roll,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Ensemble (e.g. duo or trio),Hard Rock,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Solo,Hard Rock,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Band,Hard Rock,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Ensemble (e.g. duo or trio),Country,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Solo,Country,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Band,Country,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Ensemble (e.g. duo or trio),Metal,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Solo,Metal,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Band,Metal,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Ensemble (e.g. duo or trio),80s,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Solo,80s,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Band,80s,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Ensemble (e.g. duo or trio),90s,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Solo,90s,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Band,90s,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Ensemble (e.g. duo or trio),70s,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Solo,70s,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Band,70s,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Ensemble (e.g. duo or trio),60s,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Solo,60s,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Band,60s,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Ensemble (e.g. duo or trio),Big Band,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Solo,Big Band,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Band,Big Band,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Ensemble (e.g. duo or trio),Komedie,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Solo,Komedie,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Band,Komedie,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Ensemble (e.g. duo or trio),Kinderliedjes,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Solo,Kinderliedjes,200
17113,Regelmatig een optreden in een Taverne,Kruisem (tss Gent en Oudenaarde),Band,Kinderliedjes,200
17115,New Year's party,LONDON,Ensemble (e.g. duo or trio),Pop,850
17115,New Year's party,LONDON,Solo,Pop,850
17115,New Year's party,LONDON,Band,Pop,850
17115,New Year's party,LONDON,Ensemble (e.g. duo or trio),Dance,850
17115,New Year's party,LONDON,Solo,Dance,850
17115,New Year's party,LONDON,Band,Dance,850
17115,New Year's party,LONDON,Ensemble (e.g. duo or trio),Coverband,850
17115,New Year's party,LONDON,Solo,Coverband,850
17115,New Year's party,LONDON,Band,Coverband,850
17115,New Year's party,LONDON,Ensemble (e.g. duo or trio),Rock 'n Roll,850
17115,New Year's party,LONDON,Solo,Rock 'n Roll,850
17115,New Year's party,LONDON,Band,Rock 'n Roll,850
17115,New Year's party,LONDON,Ensemble (e.g. duo or trio),Entertainment,850
17115,New Year's party,LONDON,Solo,Entertainment,850
17115,New Year's party,LONDON,Band,Entertainment,850
17115,New Year's party,LONDON,Ensemble (e.g. duo or trio),80s,850
17115,New Year's party,LONDON,Solo,80s,850
17115,New Year's party,LONDON,Band,80s,850
17115,New Year's party,LONDON,Ensemble (e.g. duo or trio),90s,850
17115,New Year's party,LONDON,Solo,90s,850
17115,New Year's party,LONDON,Band,90s,850
17116,bedrijfsfeest,Heerlen,Ensemble (e.g. duo or trio),Coverband,1000
17116,bedrijfsfeest,Heerlen,Band,Coverband,1000
17116,bedrijfsfeest,Heerlen,Ensemble (e.g. duo or trio),Allround,1000
17116,bedrijfsfeest,Heerlen,Band,Allround,1000
17117,Boda,Iruestre Guadalajara,Band,Pop,1100
17117,Boda,Iruestre Guadalajara,Band,Rock,1100
17117,Boda,Iruestre Guadalajara,Band,Rock 'n Roll,1100
17117,Boda,Iruestre Guadalajara,Band,Reggaeton,1100
17117,Boda,Iruestre Guadalajara,Band,Flamenco,1100
17117,Boda,Iruestre Guadalajara,Band,80s,1100
17117,Boda,Iruestre Guadalajara,Band,90s,1100
17117,Boda,Iruestre Guadalajara,Band,70s,1100
17118,verjaardag,Rotterdam ,Solo,Gospel,250
17118,verjaardag,Rotterdam ,Band,Gospel,250
17119,Kinderfuif groep 7,Enschede,DJ,Disco,150
17120,kerstlunch ,Restaurant in Nieuwegein,Ensemble (e.g. duo or trio),Pop,300
17120,kerstlunch ,Restaurant in Nieuwegein,Solo,Pop,300
17120,kerstlunch ,Restaurant in Nieuwegein,Ensemble (e.g. duo or trio),Rock,300
17120,kerstlunch ,Restaurant in Nieuwegein,Solo,Rock,300
17120,kerstlunch ,Restaurant in Nieuwegein,Ensemble (e.g. duo or trio),Coverband,300
17120,kerstlunch ,Restaurant in Nieuwegein,Solo,Coverband,300
17120,kerstlunch ,Restaurant in Nieuwegein,Ensemble (e.g. duo or trio),Singer-songwriter,300
17120,kerstlunch ,Restaurant in Nieuwegein,Solo,Singer-songwriter,300
17120,kerstlunch ,Restaurant in Nieuwegein,Ensemble (e.g. duo or trio),Allround,300
17120,kerstlunch ,Restaurant in Nieuwegein,Solo,Allround,300
17120,kerstlunch ,Restaurant in Nieuwegein,Ensemble (e.g. duo or trio),Entertainment,300
17120,kerstlunch ,Restaurant in Nieuwegein,Solo,Entertainment,300
17120,kerstlunch ,Restaurant in Nieuwegein,Ensemble (e.g. duo or trio),80s,300
17120,kerstlunch ,Restaurant in Nieuwegein,Solo,80s,300
17120,kerstlunch ,Restaurant in Nieuwegein,Ensemble (e.g. duo or trio),Kleinkunst,300
17120,kerstlunch ,Restaurant in Nieuwegein,Solo,Kleinkunst,300
17121,studenten gala,Maastricht,Solo,Klassiek,500
17121,studenten gala,Maastricht,Band,Klassiek,500
17121,studenten gala,Maastricht,Solo,Modern klassiek,500
17121,studenten gala,Maastricht,Band,Modern klassiek,500
17122,Cumpleaños,Madrid,Ensemble (e.g. duo or trio),Pop,600
17122,Cumpleaños,Madrid,Band,Pop,600
17123,Verjaardagsfeest,Molenstede (Diest),Ensemble (e.g. duo or trio),Coverband,800
17123,Verjaardagsfeest,Molenstede (Diest),Band,Coverband,800
17123,Verjaardagsfeest,Molenstede (Diest),Ensemble (e.g. duo or trio),Entertainment,800
17123,Verjaardagsfeest,Molenstede (Diest),Band,Entertainment,800
17123,Verjaardagsfeest,Molenstede (Diest),Ensemble (e.g. duo or trio),80s,800
17123,Verjaardagsfeest,Molenstede (Diest),Band,80s,800
17124,Jaarlijks dorpsfeest ,Melle ,Band,Coverband,1000
17124,Jaarlijks dorpsfeest ,Melle ,Band,Disco,1000
17124,Jaarlijks dorpsfeest ,Melle ,Band,Swing,1000
17124,Jaarlijks dorpsfeest ,Melle ,Band,Volksmuziek,1000
17125,Fiesta Fin de año ,Sonseca,DJ,Pop,200
17127,Receptie,Gent,Band,Pop,200
17128,18 cumpleaños,Murcia,DJ,Pop,140
17128,18 cumpleaños,Murcia,DJ,Reggaeton,140
17129,Cata a la flamenca,Jerez de la Frontera,Solo,Flamenco,50
17130,Amenizacion de las cenas,Las Rozas de Madrid,Ensemble (e.g. duo or trio),Pop,150
17130,Amenizacion de las cenas,Las Rozas de Madrid,Solo,Pop,150
17130,Amenizacion de las cenas,Las Rozas de Madrid,Ensemble (e.g. duo or trio),Akoestisch,150
17130,Amenizacion de las cenas,Las Rozas de Madrid,Solo,Akoestisch,150
17130,Amenizacion de las cenas,Las Rozas de Madrid,Ensemble (e.g. duo or trio),Jazz,150
17130,Amenizacion de las cenas,Las Rozas de Madrid,Solo,Jazz,150
17131,Eenzame medemens kerstfeest ,Barendrecht ,Ensemble (e.g. duo or trio),Pop,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Solo,Pop,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Ensemble (e.g. duo or trio),Electronic,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Solo,Electronic,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Ensemble (e.g. duo or trio),Coverband,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Solo,Coverband,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Ensemble (e.g. duo or trio),Disco,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Solo,Disco,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Ensemble (e.g. duo or trio),Allround,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Solo,Allround,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Ensemble (e.g. duo or trio),Tributeband,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Solo,Tributeband,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Ensemble (e.g. duo or trio),Nederpop,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Solo,Nederpop,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Ensemble (e.g. duo or trio),60s,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Solo,60s,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Ensemble (e.g. duo or trio),Smartlap,450
17131,Eenzame medemens kerstfeest ,Barendrecht ,Solo,Smartlap,450
17132,Pub,Villablino ,DJ,House,300
17132,Pub,Villablino ,DJ,Dance,300
17132,Pub,Villablino ,DJ,Latin,300
17132,Pub,Villablino ,DJ,Reggaeton,300
17133,cena,utiel,Solo,Pop,300
17133,cena,utiel,Solo,Rock,300
17133,cena,utiel,Solo,90s,300
17134,mi cumle,extremaDURA,DJ,Muzak,180
17135,Fin de año ,"Madrid, pozuelo ",Ensemble (e.g. duo or trio),Pop,400
17135,Fin de año ,"Madrid, pozuelo ",DJ,Pop,400
17136,25 jarig huwelijk,Den Ham ( Gemeente Twenterand),Band,Pop,1500
17136,25 jarig huwelijk,Den Ham ( Gemeente Twenterand),Band,Rock,1500
17136,25 jarig huwelijk,Den Ham ( Gemeente Twenterand),Band,Allround,1500
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Pop,200
17137,Apertura de bar,Nalec,Solo,Pop,200
17137,Apertura de bar,Nalec,Band,Pop,200
17137,Apertura de bar,Nalec,DJ,Pop,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Rock,200
17137,Apertura de bar,Nalec,Solo,Rock,200
17137,Apertura de bar,Nalec,Band,Rock,200
17137,Apertura de bar,Nalec,DJ,Rock,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Akoestisch,200
17137,Apertura de bar,Nalec,Solo,Akoestisch,200
17137,Apertura de bar,Nalec,Band,Akoestisch,200
17137,Apertura de bar,Nalec,DJ,Akoestisch,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Jazz,200
17137,Apertura de bar,Nalec,Solo,Jazz,200
17137,Apertura de bar,Nalec,Band,Jazz,200
17137,Apertura de bar,Nalec,DJ,Jazz,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),House,200
17137,Apertura de bar,Nalec,Solo,House,200
17137,Apertura de bar,Nalec,Band,House,200
17137,Apertura de bar,Nalec,DJ,House,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Electronic,200
17137,Apertura de bar,Nalec,Solo,Electronic,200
17137,Apertura de bar,Nalec,Band,Electronic,200
17137,Apertura de bar,Nalec,DJ,Electronic,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Dance,200
17137,Apertura de bar,Nalec,Solo,Dance,200
17137,Apertura de bar,Nalec,Band,Dance,200
17137,Apertura de bar,Nalec,DJ,Dance,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Hip Hop,200
17137,Apertura de bar,Nalec,Solo,Hip Hop,200
17137,Apertura de bar,Nalec,Band,Hip Hop,200
17137,Apertura de bar,Nalec,DJ,Hip Hop,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Alternatief,200
17137,Apertura de bar,Nalec,Solo,Alternatief,200
17137,Apertura de bar,Nalec,Band,Alternatief,200
17137,Apertura de bar,Nalec,DJ,Alternatief,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Blues,200
17137,Apertura de bar,Nalec,Solo,Blues,200
17137,Apertura de bar,Nalec,Band,Blues,200
17137,Apertura de bar,Nalec,DJ,Blues,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Coverband,200
17137,Apertura de bar,Nalec,Solo,Coverband,200
17137,Apertura de bar,Nalec,Band,Coverband,200
17137,Apertura de bar,Nalec,DJ,Coverband,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Singer-songwriter,200
17137,Apertura de bar,Nalec,Solo,Singer-songwriter,200
17137,Apertura de bar,Nalec,Band,Singer-songwriter,200
17137,Apertura de bar,Nalec,DJ,Singer-songwriter,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Soul,200
17137,Apertura de bar,Nalec,Solo,Soul,200
17137,Apertura de bar,Nalec,Band,Soul,200
17137,Apertura de bar,Nalec,DJ,Soul,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Techno,200
17137,Apertura de bar,Nalec,Solo,Techno,200
17137,Apertura de bar,Nalec,Band,Techno,200
17137,Apertura de bar,Nalec,DJ,Techno,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Indie Rock,200
17137,Apertura de bar,Nalec,Solo,Indie Rock,200
17137,Apertura de bar,Nalec,Band,Indie Rock,200
17137,Apertura de bar,Nalec,DJ,Indie Rock,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Folk,200
17137,Apertura de bar,Nalec,Solo,Folk,200
17137,Apertura de bar,Nalec,Band,Folk,200
17137,Apertura de bar,Nalec,DJ,Folk,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),R&B,200
17137,Apertura de bar,Nalec,Solo,R&B,200
17137,Apertura de bar,Nalec,Band,R&B,200
17137,Apertura de bar,Nalec,DJ,R&B,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Funk,200
17137,Apertura de bar,Nalec,Solo,Funk,200
17137,Apertura de bar,Nalec,Band,Funk,200
17137,Apertura de bar,Nalec,DJ,Funk,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Rock 'n Roll,200
17137,Apertura de bar,Nalec,Solo,Rock 'n Roll,200
17137,Apertura de bar,Nalec,Band,Rock 'n Roll,200
17137,Apertura de bar,Nalec,DJ,Rock 'n Roll,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Deep house,200
17137,Apertura de bar,Nalec,Solo,Deep house,200
17137,Apertura de bar,Nalec,Band,Deep house,200
17137,Apertura de bar,Nalec,DJ,Deep house,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Latin,200
17137,Apertura de bar,Nalec,Solo,Latin,200
17137,Apertura de bar,Nalec,Band,Latin,200
17137,Apertura de bar,Nalec,DJ,Latin,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Disco,200
17137,Apertura de bar,Nalec,Solo,Disco,200
17137,Apertura de bar,Nalec,Band,Disco,200
17137,Apertura de bar,Nalec,DJ,Disco,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Hard Rock,200
17137,Apertura de bar,Nalec,Solo,Hard Rock,200
17137,Apertura de bar,Nalec,Band,Hard Rock,200
17137,Apertura de bar,Nalec,DJ,Hard Rock,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Wereldmuziek,200
17137,Apertura de bar,Nalec,Solo,Wereldmuziek,200
17137,Apertura de bar,Nalec,Band,Wereldmuziek,200
17137,Apertura de bar,Nalec,DJ,Wereldmuziek,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Allround,200
17137,Apertura de bar,Nalec,Solo,Allround,200
17137,Apertura de bar,Nalec,Band,Allround,200
17137,Apertura de bar,Nalec,DJ,Allround,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Afro,200
17137,Apertura de bar,Nalec,Solo,Afro,200
17137,Apertura de bar,Nalec,Band,Afro,200
17137,Apertura de bar,Nalec,DJ,Afro,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Entertainment,200
17137,Apertura de bar,Nalec,Solo,Entertainment,200
17137,Apertura de bar,Nalec,Band,Entertainment,200
17137,Apertura de bar,Nalec,DJ,Entertainment,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Country,200
17137,Apertura de bar,Nalec,Solo,Country,200
17137,Apertura de bar,Nalec,Band,Country,200
17137,Apertura de bar,Nalec,DJ,Country,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Klassiek,200
17137,Apertura de bar,Nalec,Solo,Klassiek,200
17137,Apertura de bar,Nalec,Band,Klassiek,200
17137,Apertura de bar,Nalec,DJ,Klassiek,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Swing,200
17137,Apertura de bar,Nalec,Solo,Swing,200
17137,Apertura de bar,Nalec,Band,Swing,200
17137,Apertura de bar,Nalec,DJ,Swing,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Reggae,200
17137,Apertura de bar,Nalec,Solo,Reggae,200
17137,Apertura de bar,Nalec,Band,Reggae,200
17137,Apertura de bar,Nalec,DJ,Reggae,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Chanson,200
17137,Apertura de bar,Nalec,Solo,Chanson,200
17137,Apertura de bar,Nalec,Band,Chanson,200
17137,Apertura de bar,Nalec,DJ,Chanson,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Dancehall,200
17137,Apertura de bar,Nalec,Solo,Dancehall,200
17137,Apertura de bar,Nalec,Band,Dancehall,200
17137,Apertura de bar,Nalec,DJ,Dancehall,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Easy Listening,200
17137,Apertura de bar,Nalec,Solo,Easy Listening,200
17137,Apertura de bar,Nalec,Band,Easy Listening,200
17137,Apertura de bar,Nalec,DJ,Easy Listening,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Bossa nova,200
17137,Apertura de bar,Nalec,Solo,Bossa nova,200
17137,Apertura de bar,Nalec,Band,Bossa nova,200
17137,Apertura de bar,Nalec,DJ,Bossa nova,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Americana,200
17137,Apertura de bar,Nalec,Solo,Americana,200
17137,Apertura de bar,Nalec,Band,Americana,200
17137,Apertura de bar,Nalec,DJ,Americana,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Progressieve rock,200
17137,Apertura de bar,Nalec,Solo,Progressieve rock,200
17137,Apertura de bar,Nalec,Band,Progressieve rock,200
17137,Apertura de bar,Nalec,DJ,Progressieve rock,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Tributeband,200
17137,Apertura de bar,Nalec,Solo,Tributeband,200
17137,Apertura de bar,Nalec,Band,Tributeband,200
17137,Apertura de bar,Nalec,DJ,Tributeband,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Nederpop,200
17137,Apertura de bar,Nalec,Solo,Nederpop,200
17137,Apertura de bar,Nalec,Band,Nederpop,200
17137,Apertura de bar,Nalec,DJ,Nederpop,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Romantiek,200
17137,Apertura de bar,Nalec,Solo,Romantiek,200
17137,Apertura de bar,Nalec,Band,Romantiek,200
17137,Apertura de bar,Nalec,DJ,Romantiek,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Chill out,200
17137,Apertura de bar,Nalec,Solo,Chill out,200
17137,Apertura de bar,Nalec,Band,Chill out,200
17137,Apertura de bar,Nalec,DJ,Chill out,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),80s,200
17137,Apertura de bar,Nalec,Solo,80s,200
17137,Apertura de bar,Nalec,Band,80s,200
17137,Apertura de bar,Nalec,DJ,80s,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Grunge,200
17137,Apertura de bar,Nalec,Solo,Grunge,200
17137,Apertura de bar,Nalec,Band,Grunge,200
17137,Apertura de bar,Nalec,DJ,Grunge,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Psychedelic,200
17137,Apertura de bar,Nalec,Solo,Psychedelic,200
17137,Apertura de bar,Nalec,Band,Psychedelic,200
17137,Apertura de bar,Nalec,DJ,Psychedelic,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Heavy metal,200
17137,Apertura de bar,Nalec,Solo,Heavy metal,200
17137,Apertura de bar,Nalec,Band,Heavy metal,200
17137,Apertura de bar,Nalec,DJ,Heavy metal,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Volksmuziek,200
17137,Apertura de bar,Nalec,Solo,Volksmuziek,200
17137,Apertura de bar,Nalec,Band,Volksmuziek,200
17137,Apertura de bar,Nalec,DJ,Volksmuziek,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),A capella,200
17137,Apertura de bar,Nalec,Solo,A capella,200
17137,Apertura de bar,Nalec,Band,A capella,200
17137,Apertura de bar,Nalec,DJ,A capella,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Drum 'n bass,200
17137,Apertura de bar,Nalec,Solo,Drum 'n bass,200
17137,Apertura de bar,Nalec,Band,Drum 'n bass,200
17137,Apertura de bar,Nalec,DJ,Drum 'n bass,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),90s,200
17137,Apertura de bar,Nalec,Solo,90s,200
17137,Apertura de bar,Nalec,Band,90s,200
17137,Apertura de bar,Nalec,DJ,90s,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Modern klassiek,200
17137,Apertura de bar,Nalec,Solo,Modern klassiek,200
17137,Apertura de bar,Nalec,Band,Modern klassiek,200
17137,Apertura de bar,Nalec,DJ,Modern klassiek,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Minimal,200
17137,Apertura de bar,Nalec,Solo,Minimal,200
17137,Apertura de bar,Nalec,Band,Minimal,200
17137,Apertura de bar,Nalec,DJ,Minimal,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Kleinkunst,200
17137,Apertura de bar,Nalec,Solo,Kleinkunst,200
17137,Apertura de bar,Nalec,Band,Kleinkunst,200
17137,Apertura de bar,Nalec,DJ,Kleinkunst,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Trance,200
17137,Apertura de bar,Nalec,Solo,Trance,200
17137,Apertura de bar,Nalec,Band,Trance,200
17137,Apertura de bar,Nalec,DJ,Trance,200
17137,Apertura de bar,Nalec,Ensemble (e.g. duo or trio),Tech House,200
